Soil_Quality,Seed_Variety,Fertilizer_Amount_kg_per_hectare,Sunny_Days,Rainfall_mm,Irrigation_Schedule,Yield_kg_per_hectare
63.087073263002004,0,274.0744859631239,106.19249733208444,751.6751149750376,1,159.98671947292038
71.00686963866742,0,202.56123191305713,98.79719383294886,342.4865444261852,5,628.7998968591344
52.60158386478085,1,98.17501712419123,107.10222527092354,465.1445733788885,3,643.7786217837391
51.59405249816547,0,92.92474657010416,83.04180500388412,698.0583490848229,4,223.319990053037
60.16092030832018,0,213.67302940662222,115.35469248141065,313.629596856719,3,490.3842050912947
94.65418545982214,1,291.4472095728968,106.66712185445664,647.8342500667227,6,862.451209493178
98.70156591615267,0,271.8480184168881,86.97470033637293,544.4749698846047,10,788.5548240836436
57.53625360920727,1,99.3879151544622,96.12336805398377,507.62601436455594,2,546.0669900133616
83.11801263454869,1,119.80939499361554,79.84954595919825,560.0260050553826,5,834.4824620970879
65.17202794401545,1,71.24308513839482,89.53102631525499,237.36894560155315,5,814.8792803919217
64.61991822804761,0,292.30285313571346,106.14661603458593,471.36496066914606,3,578.4302212172779
94.20285360599618,1,172.3939738922918,103.95400420042998,513.8235551906563,4,700.9359623378123
80.05175677864224,1,251.40824802330903,88.08053017761308,483.4064075626322,9,995.0580061809243
80.05176105502865,1,98.22065184295695,98.87831158684493,472.8878003074178,7,939.6649210079397
59.587720367109625,1,88.44053387684659,106.25194401965177,464.8921973185162,2,614.3617306392575
56.75652619507618,1,97.65195285774179,115.580168615007,380.7969015148621,4,741.7263104680463
81.28856690027548,0,151.3717555558269,92.93296249832544,370.8678813094874,6,613.0022532389402
90.17660538499823,1,75.87380364918562,118.04627590214035,546.5674724003919,3,637.7100675478417
99.60873571583483,1,190.35654115497215,106.27611971413454,588.3915623128713,8,965.2433589643988
50.07972853021473,0,50.75590900206224,119.19120117756762,339.13995192035145,5,534.1231383428802
86.9767865333622,1,274.10901137782,102.43411605642234,618.302292336196,3,674.321370567327
80.43169299441954,0,66.7356485771679,87.01435419614981,623.0972391311051,4,296.1416242254338
74.30737959509511,0,177.73760654301705,96.52189522047065,450.4718236944517,4,493.1228033969869
75.5252578673371,1,199.4018331571505,102.47918558737472,569.2695077668661,7,879.4310600050485
80.86624138908898,0,210.2375315577582,80.97782879476142,501.6528915312881,5,511.5316982598075
72.60691403981855,0,166.41439829111607,102.41871609156723,425.81889951605,6,674.4435399729161
93.36597962853935,1,187.39816120354516,98.2165191676616,447.33487667271504,5,829.6611168389207
81.5415904204902,0,69.11687442814033,87.1009875965113,412.8688249107897,5,437.44180474872735
76.67139697523291,1,183.1338172477345,107.95464383087169,495.1164944790452,6,808.0536475167688
73.59823786241553,1,241.2313619858186,103.60832255388053,444.1761381033529,5,827.5049679370177
64.17747220025976,1,246.76299023168733,102.00648150575103,621.585259931221,4,747.0311713646189
99.45442186148954,0,260.05652123479945,90.60853106170408,528.1602414625921,4,465.3773972602739
70.78726955622865,1,109.90603152076137,105.88579896612958,344.2490717377502,1,640.1355924612612
67.91953798519882,0,151.1123459199509,100.98410078102353,420.7415501815543,4,495.24244087918396
77.0023981846846,1,171.18120115681984,111.71358289645859,589.098337870988,4,788.5645637663304
67.14533131225679,1,63.95993459691036,101.39708116654779,410.719112521059,7,867.5754856218714
82.28438399516958,1,86.44783940589687,101.28651842526202,653.8120244504203,5,612.7196452760791
53.00313849496348,1,270.1735094200491,91.90278302760507,658.6340634921055,2,569.8578013905448
97.10832410225787,0,171.713451851111,104.2341709467175,576.9897155232903,5,503.9982423137003
86.22307577482098,1,165.11938212103985,111.50097898258439,540.6378690618866,4,697.2740449131925
58.301817337563264,0,257.09664969455196,94.59707219600084,406.0663868064519,7,682.1342889763193
61.532426160249756,0,242.33070164360436,94.83800875688335,448.2245140251526,5,527.8642689238709
70.48737287335422,1,256.0923964296053,98.00931034199283,420.9196103461121,2,821.0066218807033
75.27677865288322,1,207.28272310411324,93.2501524081138,413.98489436006884,5,888.8809484998185
52.34031773560944,0,245.5047705175924,90.62543832225916,467.2258000408653,4,477.73113789455954
65.44053591567271,1,71.36111876557753,117.13891061574617,498.2477588107662,7,753.6848487525926
92.65792410507218,1,52.64407890091542,98.89664929480732,549.3688092964045,3,589.4122395998252
84.63917169488707,1,169.31587371617115,90.0390477982549,509.2983643160964,1,592.915700866797
85.78167319256539,1,153.6846643952428,98.78958980777222,536.6278835728461,1,594.4388328184601
65.29827952769455,1,103.96031474482174,79.22383040388019,646.2023505194225,7,727.4292449272838
75.70775671310433,1,120.75783113070919,81.3024181442677,589.5949340502646,5,716.9893927911096
50.53310957490137,0,142.41049394331378,101.60373630028488,481.88565986495206,4,340.6528368694411
80.9566782061615,0,277.48054050693685,116.9537232292307,495.3647650257796,7,759.1625090457983
80.06414496390964,1,260.8368283409872,105.77292679012135,489.0790494232715,3,875.2423498519618
98.80953756819002,1,257.2736292547675,107.3244914394808,413.02107618970433,7,1092.591409673703
74.821997366802,0,241.76677610188327,92.22859934408345,530.7932964740586,2,418.55916116370526
91.91747479233074,1,76.58933740318462,94.46828473392019,406.1349244497331,3,715.2651235916109
65.23114133378483,1,81.751998443828,90.05092185852249,496.80484985965745,7,761.3325336873035
61.900757069857576,0,148.53058393060363,106.74458728878271,492.7336039767795,7,545.561569378013
89.4999233374275,1,173.5610803057005,94.04025298108732,596.5255346660516,6,892.2782701698567
60.411210548890594,1,281.24998777102064,103.06241861495255,596.4532645872828,2,689.7742909107321
65.56070940428125,1,104.28672591293812,98.41052942548606,514.6974504220038,8,897.7586174481784
57.54825038482764,1,188.2821454788233,104.68883830735041,494.2118701199922,5,805.0316923702331
54.08965378576785,1,105.07303733884115,94.9480074708446,415.7618672280895,3,649.5314166087909
60.20610195096168,1,91.59976485174971,101.2511702943775,455.36082696049937,5,744.7669329052529
56.84501358427995,1,106.48430231336998,112.87598164297559,550.3833701772257,4,728.8061328117376
99.13449218695808,1,240.41510739495752,93.27528647626868,499.71020671278467,12,1239.4543826095344
50.410037562577905,1,79.55634148090198,78.67887758694758,709.7003648539053,5,552.5853389534569
71.14712249225512,1,177.20981046406848,104.18661387528356,529.641924055715,14,1173.9247482259423
62.93595399591524,1,50.45042362865363,99.10288085867668,479.2673216043572,3,548.6002335212472
56.975259689341485,1,242.57136974489185,94.95024120550462,491.20243663080726,4,859.8095461332312
61.38797507689305,0,106.16869392561264,91.76323447265554,378.1241344878821,12,762.4790330445317
99.8852996216092,0,66.37459651062245,92.34343851942243,493.1390919723967,2,322.457659789086
97.4410849344498,0,135.82833642775495,108.70496613102452,371.5077878140254,10,841.605104078659
90.76572577089371,1,109.45803209987739,100.70240112688919,561.5431767482795,4,827.3983484725153
54.175735488412194,0,55.93208918593696,106.63725234323884,491.65304296993827,8,419.64332399712913
69.81156552000152,1,276.4781502791217,75.89213346976959,401.2024110750282,8,1060.8560031897216
96.54437898315823,1,124.33606154491198,115.37850119891175,218.6078325116564,7,1015.8350399653875
84.7867514086827,1,57.90447370841868,96.26987063338832,545.2182902746697,3,615.3238877827949
80.8309221776037,1,108.41573343609025,111.65337963965449,490.82288494956424,6,828.785850545393
65.28476896983393,1,264.33353054214695,101.97231231618751,468.7499928520055,10,1176.2131636929614
66.47518080232226,0,288.72702327936975,101.00078258115073,618.3344721442015,3,396.04063230125337
76.0112692332871,1,211.90164682780315,104.42459762776372,232.8214470902666,5,980.0386655856179
96.00402724716773,0,58.306688060443264,107.73860208373316,344.7858984581501,5,540.2727550309828
79.5938926768819,1,273.75325878565275,99.48367980779462,470.3833604105122,4,848.3953636456532
56.37435540060921,1,291.00025766145404,104.49464306080775,379.95190900902486,8,1011.2171261563938
62.86020546873632,1,160.9027588722702,87.53653447219746,537.6663864035856,5,678.4662636500926
95.88395894758818,0,159.50817859956442,77.17113844152351,633.421188326947,4,323.156932348492
75.2429364311552,1,189.9280524516353,86.97406980044896,641.7746329923739,6,669.617376462
77.44379887398087,1,164.51408978784164,82.97710083849651,555.141232593036,1,559.3790979337075
56.14290067076096,0,57.77008324661174,73.43056994342012,460.07564355933647,5,292.7067401323212
86.86455708671402,1,263.08927241257567,93.15906028917792,462.9413657946321,7,961.3237662149974
51.97450048923816,1,191.74837297510868,98.89393869942084,451.24011145078043,2,715.3090078265718
79.56511751394531,0,235.18768557445927,94.28335973070354,599.5314019455025,4,450.12574192110276
61.62747986384591,0,115.33742992016184,88.08618418591664,339.68200683927023,5,421.3684758396427
92.81462656043652,1,212.05706281694395,88.96339617914059,528.1089320158932,2,728.4032360618479
83.57281872483293,1,55.611950653257175,101.91852137926772,417.3391428980073,1,674.3564863504055
57.9711196265702,1,222.7171584939747,95.27120313785343,510.84718386696386,4,686.1024009507689
66.76517049047773,1,230.84294067024277,110.86899647404384,485.5511871286862,5,912.7273361460275
52.973621311973936,1,181.56653599164113,121.34128206826307,466.69891305291173,6,798.0801695331407
97.55446189678668,1,153.2445246821881,97.28754794797193,525.9778043709393,2,672.1498137961113
81.97313872370052,1,263.817435903456,112.03101365985052,543.8635645101715,4,823.0789437707623
88.0470943587228,0,74.9404990195555,95.68262772832573,411.5141349276893,7,621.6581969420914
98.0803057803331,1,196.92737656648197,93.70716635085277,391.8029751059066,6,982.107212326361
63.718836673249506,1,152.0837624669453,89.64236315242516,271.62312109071,2,732.3016715891367
83.52834042848573,1,170.4928428152728,122.45317469378277,566.041559803619,6,895.83746468458
81.3318375871275,1,192.99563744327398,107.82724886001289,441.5293555713992,8,984.3971591282348
55.43502814725387,1,230.26205059591604,94.3546757498929,399.24132689180044,3,838.1352470508272
78.74127224656121,0,295.5230632186913,96.13591183413429,361.601993945043,12,953.7993691311614
50.1503415741443,1,103.5045995764576,102.55874932149652,498.15124106244826,2,452.084198695699
76.61603158658313,0,85.05741127959064,105.51965865433948,531.6920529188255,6,449.3800652802876
51.177521700025416,1,65.92892782647107,102.11602156507189,545.2372568367533,6,699.3306657423733
74.62640879010465,1,217.6593901865371,115.86866891085798,545.0691170907994,5,865.704012243218
86.4995281212029,0,290.13616076937313,90.32989038474554,331.55012359383875,7,743.9908566534663
78.89270025585049,1,124.66753258028105,86.96399145496068,681.3315766227668,6,711.464976983077
94.21621131945675,0,66.06401539157801,104.41499621592914,478.69137571152424,4,338.4573070308719
53.77118988059689,0,211.6356563784122,115.71879625988664,523.9198896489186,4,462.4926653499932
89.60154194725739,1,223.16060866169738,103.28198481278358,368.80786564525863,7,1049.2093806379883
76.22464458539109,1,256.1076587678647,97.55872936497444,377.4383381323603,4,831.6700829513396
51.356868901184306,1,141.62231850249236,97.38127453355736,473.9223605704684,9,970.6541282424282
55.8973841478908,1,168.5828331868077,96.89016413546669,465.9763830583475,12,1067.1398943755319
72.03957952854054,1,166.33483732336717,116.35330986942478,489.188301614084,5,735.359994598612
81.46804296756484,1,149.06491539070964,96.85657961004019,235.4515943375788,4,932.4655509947657
56.75042273480808,1,212.1659481048821,97.61010235956624,577.0695305310471,7,818.0599348232159
62.28421142166066,0,143.57449648090198,104.53511433586232,588.9519823638864,7,477.88667330938546
73.99812159257486,1,110.24871369015278,97.78494084133759,495.63841746937055,5,720.3191773587098
59.37150774381168,0,126.78565735618162,84.01318195413961,462.20570499336475,6,444.5166472183558
94.2131989223154,0,107.72354408655303,92.26100082844299,547.6642478467429,3,333.6101041356561
70.2517806648475,1,89.44248032463906,94.52088986522125,523.3326562764905,4,681.0503747449214
80.57798855002835,1,265.86089157698973,87.81410507339234,286.56892705211465,7,1075.331718061281
79.7013721580098,0,255.83079819598794,89.21596515871396,563.1873832489644,4,495.9265861605402
65.16257888608607,1,199.79560732954405,108.27676165393373,553.2257048610986,3,668.9474790286903
60.44795950670991,1,169.8192433632789,103.34083043087128,437.0876657316141,4,682.4544854950532
99.78565241896573,1,61.832411716044156,103.1034613404749,410.25374581854345,2,557.914831017877
87.65643641288466,1,195.6743953932374,102.15062628801566,389.9718538342492,5,916.0701969264587
91.86631880406487,1,155.71852640271862,108.58135441731463,380.50222850867203,6,943.8571993272983
75.79968297144886,1,230.08654655473134,125.71802099371999,357.6188460079246,4,888.210631970275
63.33218096947533,0,257.1560842351321,93.8744181762591,472.4374793686541,3,429.9379165924035
68.93398252957904,1,54.944702821110866,96.6249576201894,400.17641831372475,4,667.7232647345281
59.5694679074432,1,89.31372569583084,121.79383257098095,539.6782211026845,11,1017.6469517134599
58.267859969460154,0,67.66718856969464,107.1617500157466,511.3666002604939,5,419.82757133674255
95.6791880304821,1,219.04629779014658,86.73818086151846,459.73713936329705,3,789.5301128239915
56.70381450706232,1,142.63631908988214,99.73259146571357,648.1078779375543,3,515.1116563731022
91.0588902445968,0,171.23081167704797,99.47816050680181,332.50121787463536,4,633.7687767501342
69.16065926992248,0,93.21380211912856,97.34087231208376,406.5903270009229,7,542.1986556803702
50.25185577128696,1,291.85725255033253,95.77089650918862,470.3342427060542,7,953.0038315755309
71.55653688621179,0,257.73420331477325,95.24815214084083,491.5209266692101,5,629.6122005543941
56.029164617565556,1,78.63983816869464,100.97141107325254,489.6054894794428,6,802.7246331433797
56.07763292106377,0,288.9181346797967,105.62262696942018,496.2321299136516,5,655.5851477460254
69.53700029108035,1,134.9298398260116,87.69701671532728,412.44240334056764,5,799.511670043971
82.80218670983155,1,194.8264427994587,100.29199818336261,334.10770800686873,5,893.6507709289194
61.771380918023105,1,230.83851786620232,89.39271399110298,458.78388455097786,7,1043.5691833034746
89.55415264497304,1,114.44697236663168,87.648647974502,339.9493605792305,8,996.2891476640547
78.25736693015673,0,272.39283000949297,95.10064888456128,551.8502726928649,7,630.3023854342581
51.56390915772663,1,272.99288509356916,100.0790527173503,739.758136848524,2,615.3236169262544
81.53042579668342,0,129.92723186743024,89.68477090677172,501.1686905252161,5,403.3110284039717
58.8904849727963,1,192.47437886169422,104.93200776341997,521.1836606833826,3,582.4097201481707
97.67812966181182,1,163.66315416131434,87.08600369960448,495.1920098562463,4,807.8234487758521
76.21369292059367,0,199.29458556805085,100.92119632182091,405.1456699415719,4,471.918338305177
58.569937972726194,1,128.73285102614062,110.45341610521321,332.9667651961102,6,878.3493785574233
56.16433894728334,1,118.47809095004307,82.3451873984201,601.804096155731,5,546.1605035522399
92.81786254974239,1,203.07991618256597,94.23701170790382,570.8631429026417,4,717.8845223807562
74.67477544711238,1,68.2337474510158,102.30561256022821,328.9287925630499,2,559.6932433712304
50.896042707812825,1,226.88021283176673,95.30386839972127,571.4402152002612,4,726.2019644812453
90.88788457667718,0,180.92175546617025,98.3622770252316,425.5298935755531,7,575.865881862885
94.44616254822822,0,172.7168959636003,104.81995640660641,640.9535348349422,7,622.4718430570655
90.14346939136186,1,147.5375569842493,98.46812058070506,595.1324529435301,4,770.0802615754251
61.139035274309535,1,121.04297024686,111.92984093944038,669.044383557844,5,661.5127859722943
88.74019285805755,1,294.3841875869392,102.07101959711824,485.2499468144047,7,1054.9048518186466
71.1085413598057,0,222.65277366034465,73.893652689546,489.4035065783211,5,558.7264756819052
56.70921880700675,1,119.7417502573361,97.74022949372342,524.2741965018645,5,719.4516935206133
79.48184895788377,0,79.23045678380942,101.11038811358071,391.9851419422906,5,525.6195484108981
99.32688873347611,1,97.49168518691116,85.5480512748783,733.7761007652808,3,552.651219295951
75.17343046896593,1,76.71069518881458,87.60658431615661,691.2388576481342,4,532.2973225356754
56.19085040976745,0,229.5338278563359,89.69954628671951,402.93539860720506,4,428.46832414089397
98.25474866089847,0,65.12204014961424,106.3211623615345,388.05930296673165,8,790.3939632004827
56.51555767632716,1,286.5170170825805,113.84276605835007,530.1414847981239,5,887.4627786615315
77.90690034356663,1,195.15524845114115,108.86237870664604,506.4156014916234,5,829.9582031772608
85.07529760624388,0,91.64745873691587,98.35614717391161,532.6624342958468,6,525.9406834770771
61.06090638657962,1,197.8705232707091,100.7638529671076,388.18536560354596,7,966.8969023133942
97.63601576155102,1,257.42988125259694,98.62973643605582,387.21789865866515,9,1182.0603573657604
64.71342713818372,1,168.57416537047646,85.00721177251766,397.0324878116737,7,938.3502092070016
50.72826724255286,1,271.7493172921727,89.28731200780803,504.10445054321355,4,824.5161645826773
57.55858345062288,1,266.59906905457717,100.88091556198108,578.6357993997217,8,967.5820972434805
87.76714200658719,1,216.04965283489872,85.43488925764001,459.2863188874732,4,817.2796696476602
59.013157712169445,1,65.09465849831518,130.08628805759346,489.5359660703059,6,779.9393058591507
98.93982688710744,0,53.955195916020834,101.70800040030893,520.862297536618,3,342.5567116290184
83.44687051631944,0,274.2086429767277,94.20011242254671,284.0944130433601,5,637.6310926611519
55.01134436561506,1,72.07603218504964,109.23695564776074,489.8283219057781,1,551.8005278493187
75.96411891559225,1,173.2475876268099,118.48202043290647,460.50219338394504,2,719.8672536878261
81.02536285738196,1,179.69094183329224,111.041901122735,486.0769697032925,4,773.4674336716411
81.47306135045761,1,155.35672847712146,109.17145412386795,442.03348400372283,3,775.9932585278348
78.54023719655483,1,220.24892398552439,103.71077297798459,485.3134745383355,8,998.3081735021502
67.1062981163902,1,115.02525524733022,95.15313423538639,466.8334008131825,6,801.9347523603036
76.76349547585104,1,112.88563555035248,108.25334617306503,610.3068446071552,9,880.4281470556775
54.0715917783169,1,248.91527914876465,87.52319150891974,626.7298378915709,7,853.6626517525622
77.72749540754417,1,86.48450751762093,91.28479614598979,418.2347620795392,9,960.890766513278
95.75847616150253,1,215.66451911018908,104.44856676538882,596.3013296598494,3,778.0312663527003
65.73663860002378,1,131.39686502686078,93.95973505652046,535.3856715909243,8,788.6140107543221
89.68036438165981,0,160.20362099295298,112.54058120157924,619.8766091575999,6,514.6186394504113
55.35197495298054,1,104.52750055372209,98.03961744952524,245.53332234450536,8,1094.0324784319484
69.58058263651044,1,197.5334273854952,96.40840563384081,383.57844368257406,7,1044.7935726356184
74.3813147141027,1,279.95352889152844,87.85451199054152,535.3928664556669,6,806.2094840555078
56.44049885558127,0,81.41452582030557,89.37960794312104,488.84162970650135,5,381.6817346021973
63.484896041341784,1,231.54601592120758,90.7911983047611,449.15200247332723,5,881.1948367976
93.37340121274059,1,234.98468909418116,102.44508762946039,450.6290277545163,6,978.9635664252793
86.61727536424449,1,263.4834578129254,98.91757721249664,640.5095767167085,8,991.2935379888875
97.12178102937365,1,209.22948185366698,105.18419527346491,412.1489715099185,4,850.4121417693772
75.99086437633943,1,197.2289119617463,104.392588453052,545.515931498433,8,910.2730516862673
51.4016883554481,1,202.479991643651,119.34617742004386,499.4094007151425,10,1078.6953496944286
51.485786623654604,1,220.80297600034814,94.36354294696848,512.260480902092,6,823.5256842381879
69.88397006648876,1,99.64368963615809,84.48936454250216,362.30587793554787,10,1022.6519065695845
62.97072273824939,1,125.11714554117432,86.11991757097869,630.9943414499351,9,853.7116631068758
55.34483862126247,0,111.87613166804206,84.90613061871281,550.520947998653,7,422.53552119095275
56.24692574595589,1,150.42464011158484,92.68760553871586,530.2270697213661,7,855.3545327287119
63.878467526483455,1,157.68555208505467,96.78683100446251,544.58418682603,9,917.486095151129
67.29671047901239,1,269.30047031831884,103.98007215399144,537.0659510286666,3,749.4544566150823
73.63318433030076,1,81.00117935502334,95.82914880591795,489.50011060501663,5,586.0585702076878
87.13982233109897,0,152.34279338021008,113.84397014937397,574.0950009254536,9,679.5900426303956
96.19541441635296,1,169.8487944928367,96.7567016126295,569.9825340066837,5,818.089238859492
50.49113310796674,1,101.53597688294926,108.55743408788108,521.5349682195147,2,602.4629557427663
57.431017648916345,1,190.37576027054678,109.69761764817889,585.0184304219924,7,856.5801912891357
60.93910898075894,1,271.3139792798801,89.91247454841829,531.8213488984785,3,667.1672334261322
55.50966779478924,1,53.08397434443752,122.8187748439863,520.1576498726242,4,675.7546029647515
61.22056604753393,1,163.43357241257016,99.3299329078924,559.6453631036159,5,685.7141335367364
70.73022651763392,1,122.50331100076549,95.95117593894959,405.94871546914817,7,823.7988073400707
66.35732929416469,1,227.89492615873763,93.35041983711255,443.9171223498649,5,753.1744649109961
65.16459607098331,1,200.15403104292196,104.1059781896219,358.5374112554598,5,918.5111555178311
89.16983227574029,1,58.6698197026559,117.38030305742134,730.5279999653884,6,679.959366935865
98.21845999659556,1,129.7928670432254,106.7946936130141,574.3625146750448,5,837.8842219271735
58.88161450378044,1,269.4928152688691,92.21684361955528,560.3638952462974,5,868.9203189132382
77.89259657680523,0,255.5698565746156,112.91691692782807,576.151738089932,6,710.3213534276197
64.92949239232246,1,166.06261539302787,102.06940382165482,434.5803275589183,7,942.3071648959768
80.3733903175812,0,132.56292552341375,106.50407405582479,496.5720139105223,4,401.1277796644895
71.58955626436716,1,242.24300132448965,103.04173529036211,676.9263277421827,7,796.2431910672298
89.60382880193,1,105.35543106248986,100.5517325965945,451.9666694039045,3,758.9993681820956
80.64843378595583,1,242.15757039311694,86.0126624778398,562.6488124919456,3,742.2667541234005
53.12632731837925,1,218.91388104333132,126.69747073556306,410.79770582220374,4,924.86112369099
96.054079526457,0,99.72844072056337,100.83390448335267,457.9955171838642,7,596.0472041542529
69.87338126077319,0,288.3627531827864,92.52648318701377,549.8679579090583,4,505.87550899730377
97.48233686428267,0,129.25301861634753,96.10146203491836,550.5220177631468,6,522.449042667669
77.51782286975441,0,155.30421105375018,77.78843651529277,608.6841106297775,7,530.43517653832
85.07381622002973,1,72.7908749928122,116.68596236557661,468.55398019715466,6,851.3053525485761
64.02949886424162,1,284.0804467138511,91.36862360577798,497.1456776207258,8,1025.828041123915
53.847822349331636,0,154.5512790256077,94.10687280378227,537.8916265295438,0,179.71574782693364
62.26075140110033,1,263.5380604879397,90.23776080778907,350.1142225396103,3,888.870317551255
94.26677759454802,1,273.1457300109098,75.85302867574313,568.7465698397187,5,787.1652814667148
78.3195171983801,1,125.36998856087892,103.74655801419635,456.33248307527333,7,929.2069019080735
91.70408905939837,1,229.41838362909755,113.03988120559109,554.9362098830517,5,868.7687789941345
52.893594587443786,1,225.73935205145523,82.21384991945183,458.9972870925575,6,832.3513593535457
57.933717763905875,1,138.11512365392207,96.53679984264204,548.4671161001249,3,618.8055704651331
73.61488724151218,0,282.0244066353263,88.37452149620384,387.2038870793146,2,465.2667715846802
53.123159189096185,0,215.82558915071033,83.20991729087257,432.2363335189685,2,399.9535546434426
81.29377721528073,0,264.39990050036255,89.52412639643727,650.2126379818717,6,556.1956320635883
56.67816846506386,1,139.34132918199867,96.06704540420316,479.696561140084,9,900.215407119883
94.30323443733123,1,258.08986696216556,86.24107159225704,626.4428294114322,6,768.4675655616278
78.80521457989317,1,153.03822793537444,87.73444761041273,537.2317567568756,3,670.475026960662
88.80024589725203,1,282.83247458016626,99.54211049783298,421.2229769521604,2,755.3227907748511
92.67246666744786,1,54.62058074599739,123.84318477087032,561.9806102021208,8,881.1937569505762
88.1596967938845,1,275.8512912060828,100.73172685899635,434.62079286364457,6,1028.7347366986855
50.623802425477635,1,71.9844519394741,100.11042895064121,336.4956985372826,3,671.5217063428511
65.06445938213614,0,226.974862106887,100.84981291507408,556.6605606081743,5,592.0384993088832
91.51518429874974,0,61.802052996026326,114.42792024861387,505.23288425851763,3,291.5088890151591
93.2951674237271,1,223.50287435015926,101.24991273779345,438.7940487847112,8,1102.033642871353
55.62708390569373,1,152.00001770233075,75.41761725033086,535.4316396533166,12,1061.2118294091908
57.013392071400794,1,128.33297862489349,91.47751324047765,444.0159265919889,4,671.8426869915119
75.92161549713347,1,52.96370853689279,101.01999832293868,496.747854631367,7,819.0713742261443
78.08952153520767,0,50.44267808148191,101.95186627446769,700.0427905861604,3,174.30226112475606
79.10576724739225,1,296.10345204975596,94.00599765260615,492.3014386142504,3,854.1130649639892
56.374944088499426,1,81.68055074228471,99.35714729009217,730.4145312226065,7,726.5449814614082
59.17522335356692,1,284.8800726628749,98.15920192255679,696.5050840637124,4,669.1325402950347
59.22340534100876,0,98.79907182577323,106.21378754747325,317.71537637690795,6,636.9676560983894
81.19339502886388,1,161.6889505694425,98.74006843254516,645.4406055471221,7,848.1817517835801
83.43912714961304,0,285.5019104648211,100.55963757545064,678.050344581344,7,613.2246306256316
74.48590397142554,1,272.91926158142644,98.49426257786129,515.862163158285,1,594.7325496217072
97.04483489072581,0,207.40719595100475,103.3606627895108,396.9322917799876,8,729.473415974036
87.35198244031477,1,288.6520383124973,98.91261862357312,413.81447141781143,10,1282.3389522133932
60.993038832080344,1,241.93212619473567,120.86544890544687,470.14735545892864,5,878.0261462437841
69.31386846090095,1,229.8635095603261,119.79406165710597,406.46707629486673,3,805.1066010875473
81.8202722452233,1,101.13489225198353,94.25837356092673,549.5260427099702,4,663.2809907338954
89.86622086405833,1,184.67235089624833,120.50989053921873,689.6336754479289,6,796.7365397548267
50.250773569337966,1,79.24695023912425,96.57340915742073,477.87280987716304,4,647.5935255668018
95.05574628339714,1,55.09195699325671,104.00808865589006,555.2883721024743,6,865.1544816658662
80.57670922755773,1,102.86636527729033,113.37484781683513,370.7077799712913,3,808.7371278679351
72.04474166810597,1,233.46136310238055,94.05973382643809,432.7999657113976,6,849.9367718112414
72.13283878144695,0,234.07708209993504,100.74177451764375,509.34116416831495,2,409.7256918780117
57.9707231724478,1,204.6960329761845,111.05165047460042,501.7798551079095,5,795.1537126957077
65.38528211153829,1,83.21100554541476,97.79170564059264,442.17003075241485,5,644.8656659703028
63.64109512122335,1,238.25625762101222,94.70560999262592,426.92325097615856,5,836.018580205839
63.996283936706625,0,178.41947312798985,95.76293746154683,513.6304599351666,6,576.050099943478
